BinCenter,Count
1.4725,2385
1.4735,2380
1.4745,2380
1.4755,2453
1.4765,2451
1.4775,2422
1.4785,2427
1.4795,2348
1.4805,2377
1.4815,2313
1.4825,2341
1.4835,2337
1.4845,2403
1.4855,2309
1.4865,2462
1.4875,2386
1.4885,2416
1.4895,2294
1.4905,2256
1.4915,2323
1.4925,2224
1.4935,2292
1.4945,2278
1.4955,2285
1.4965,2339
1.4975,2295
1.4985,2315
1.4995,2243
1.5005,2313
1.5015,2294
1.5025,2199
1.5035,2318
1.5045,2327
1.5055,2300
1.5065,2267
1.5075,2289
1.5085,2362
1.5095,2311
1.5105,2290
1.5115,2330
1.5125,2360
1.5135,2296
1.5145,2327
1.5155,2399
1.5165,2389
1.5175,2264
1.5185,2428
1.5195,2382
1.5205,2387
1.5215,2371
1.5225,2408
1.5235,2324
1.5245,2408
1.5255,2419
1.5265,2311
1.5275,2407
1.5285,2473
1.5295,2497
1.5305,2412
1.5315,2423
1.5325,2402
1.5335,2432
1.5345,2455
1.5355,2584
1.5365,2444
1.5375,2468
1.5385,2363
1.5395,2523
1.5405,2542
1.5415,2559
1.5425,2576
1.5435,2533
1.5445,2609
1.5455,2627
1.5465,2631
1.5475,2636
1.5485,2673
1.5495,2672
1.5505,2698
1.5515,2721
1.5525,2819
1.5535,2637
1.5545,2829
1.5555,2797
1.5565,2755
1.5575,2835
1.5585,2879
1.5595,2992
1.5605,2873
1.5615,2948
1.5625,2881
1.5635,3006
1.5645,3189
1.5655,3070
1.5665,3124
1.5675,3115
1.5685,3076
1.5695,3221
1.5705,3187
1.5715,3233
1.5725,2869
1.5735,2018
1.5745,2069
1.5755,2065
1.5765,2014
1.5775,2000
1.5785,2088
1.5795,2061
1.5805,2116
1.5815,2016
1.5825,2074
1.5835,2059
1.5845,2049
1.5855,2093
1.5865,2065
1.5875,2099
1.5885,2149
1.5895,2124
1.5905,2128
1.5915,2096
1.5925,2142
1.5935,2145
1.5945,2171
1.5955,2125
1.5965,2213
1.5975,2225
1.5985,2296
1.5995,2174
1.6005,2333
1.6015,2298
1.6025,2295
1.6035,2242
1.6045,2206
1.6055,2335
1.6065,2309
1.6075,2392
1.6085,2415
1.6095,2383
1.6105,2506
1.6115,2514
1.6125,2558
1.6135,2675
1.6145,2660
1.6155,1716
1.6165,1429
1.6175,1355
1.6185,1399
1.6195,1435
1.6205,1335
1.6215,1339
1.6225,1338
1.6235,1334
1.6245,1316
1.6255,1263
1.6265,1277
1.6275,1230
1.6285,1183
1.6295,1284
1.6305,1231
1.6315,1188
1.6325,1135
1.6335,1118
1.6345,1087
1.6355,1150
1.6365,1084
1.6375,1081
1.6385,1080
1.6395,1040
1.6405,1042
1.6415,990
1.6425,989
1.6435,1021
1.6445,981
1.6455,957
1.6465,895
1.6475,963
1.6485,907
1.6495,915
1.6505,838
1.6515,892
1.6525,874
1.6535,822
1.6545,839
1.6555,799
1.6565,801
1.6575,752
1.6585,774
1.6595,738
1.6605,675
1.6615,686
1.6625,681
1.6635,630
1.6645,639
1.6655,610
1.6665,615
1.6675,604
1.6685,530
1.6695,530
1.6705,525
1.6715,514
1.6725,510
1.6735,443
1.6745,483
1.6755,397
1.6765,427
1.6775,422
1.6785,377
1.6795,396
1.6805,386
1.6815,362
1.6825,354
1.6835,308
1.6845,316
1.6855,323
1.6865,292
1.6875,284
1.6885,240
1.6895,275
1.6905,248
1.6915,225
1.6925,241
1.6935,256
1.6945,228
1.6955,204
1.6965,202
1.6975,206
1.6985,181
1.6995,194
1.7005,181
1.7015,184
1.7025,185
1.7035,171
1.7045,166
1.7055,184
1.7065,176
1.7075,164
1.7085,161
1.7095,158
1.7105,160
1.7115,160
1.7125,154
1.7135,154
1.7145,154
1.7155,154
1.7165,134
1.7175,137
1.7185,130
1.7195,123
1.7205,120
1.7215,121
1.7225,125
1.7235,116
1.7245,131
1.7255,113
1.7265,118
1.7275,108
1.7285,112
1.7295,91
1.7305,113
1.7315,131
1.7325,114
1.7335,128
1.7345,103
1.7355,115
1.7365,110
1.7375,90
1.7385,107
1.7395,120
1.7405,102
1.7415,101
1.7425,100
1.7435,109
1.7445,103
1.7455,86
1.7465,103
1.7475,90
1.7485,107
1.7495,81
1.7505,87
1.7515,76
1.7525,101
1.7535,99
1.7545,89
1.7555,84
